ID,isMale,isMarried,AgeGroup,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HasHistoryOfOverduePayments,Class
11709,0,1,2,3,120,120,2,6,0,60,40,0,0,0,1
11710,0,0,3,4,30,30,2,6,0,0,0,1,1,1,0
11711,1,1,2,4,2310,80,0,1,2,2310,80,0,0,0,1
11712,0,0,3,4,1990,180,0,0,4,1900,180,0,0,0,1
11713,1,1,2,3,2780,210,0,0,6,2530,150,1,14,1,1
11714,1,0,2,2,1200,120,0,0,0,940,120,1,6,1,1
11715,1,0,2,3,1280,60,0,6,0,1100,60,0,0,0,1
11716,0,0,2,3,50,280,2,6,0,0,0,1,1,1,1
11717,1,0,2,3,2140,310,0,0,0,2070,310,0,0,0,1
11718,0,0,2,4,3390,90,0,0,1,2060,90,0,0,0,1
11719,0,0,1,3,500,290,1,4,0,500,30,0,0,0,1
11720,0,1,2,4,4440,2900,1,2,0,650,310,1,2,1,1
11721,0,0,2,4,1170,1180,2,6,0,310,300,0,0,0,1
11722,1,1,2,4,770,50,0,0,0,670,50,0,0,0,1
11723,1,1,3,4,870,870,3,6,0,140,870,0,0,0,1
11724,1,0,2,3,2640,120,0,0,0,2280,120,0,0,0,1
11725,0,0,2,3,170,170,3,6,0,60,140,0,0,0,1
11726,0,1,3,2,1330,80,0,4,2,1320,80,0,0,0,1
11727,0,1,2,4,90,90,1,6,0,0,90,2,3,1,1
11728,1,0,3,3,1550,1280,1,3,0,1130,50,0,0,0,1
11729,0,0,1,3,0,0,0,6,0,0,0,0,0,0,1
11730,0,0,1,3,0,0,0,6,0,0,0,0,0,0,1
11731,0,0,2,4,80,80,1,6,0,80,0,1,2,1,1
11732,0,1,2,3,120,120,2,6,0,110,120,1,6,1,1
11733,0,0,3,2,790,40,0,0,0,680,40,0,0,0,1
11734,1,1,2,3,1790,140,0,0,6,1720,70,0,0,0,1
11735,1,0,2,4,240,30,0,4,0,220,30,0,0,0,1
11736,0,0,2,2,5760,210,0,0,0,5760,210,0,0,0,1
11737,1,0,2,2,1180,50,2,3,3,620,50,1,2,1,1
11738,0,0,2,2,990,980,3,6,0,60,30,0,0,0,1
11739,0,0,2,2,240,90,0,6,0,210,70,0,0,0,1
11740,1,0,2,3,0,0,0,6,0,0,0,1,1,1,1
11741,1,0,2,4,280,280,2,6,0,0,0,1,1,1,1
11742,1,0,2,3,120,70,1,6,0,60,0,1,7,1,1
11743,1,0,2,4,1870,310,0,5,0,1870,90,0,0,0,1
11744,1,0,1,3,300,0,0,5,1,300,0,0,0,0,0
11745,0,0,2,4,640,640,4,6,0,140,160,0,0,0,1
11746,0,0,2,3,2960,230,0,0,6,2670,230,1,2,1,0
11747,0,1,3,2,660,70,0,6,0,580,0,1,13,1,0
11748,0,0,1,4,2390,150,3,5,1,2390,30,0,0,0,1
11749,0,1,2,2,270,140,3,6,0,10,20,0,0,0,1
11750,1,1,3,2,50,0,0,6,0,50,0,0,0,0,1
11751,0,1,2,3,10,10,1,6,0,0,0,1,1,1,1
11752,1,1,3,2,10130,760,0,0,0,8480,490,1,2,1,1
11753,0,0,1,3,210,70,0,2,0,120,40,1,5,1,0
11754,1,1,3,3,760,80,0,0,3,750,80,0,0,0,1
11755,0,0,3,3,5950,610,0,2,0,5670,240,0,0,0,1
11756,1,1,3,2,720,310,0,6,0,720,150,0,0,0,1
11757,0,1,2,3,60,60,2,6,0,0,60,1,1,1,1
11758,0,1,3,2,2880,120,0,0,3,2880,120,0,0,0,1
11759,0,0,2,4,20,0,5,6,0,20,0,0,0,0,1
11760,0,1,3,2,370,310,1,6,0,0,310,2,3,1,1
11761,1,0,2,4,310,140,1,2,1,310,0,1,2,1,1
11762,1,1,2,3,1060,90,0,0,0,990,90,0,0,0,1
11763,1,0,2,4,6780,340,0,0,4,6330,280,0,0,0,1
11764,0,0,2,4,710,420,2,6,0,710,30,0,0,0,1
11765,0,1,2,3,4890,230,0,0,4,4890,0,1,4,1,1
11766,0,0,2,4,1660,4580,3,5,0,30,30,0,0,0,1
11767,1,1,2,2,1360,0,0,5,1,1360,0,0,0,0,1
11768,1,1,2,3,470,140,0,0,0,290,50,1,4,1,1
11769,0,0,1,1,250,40,0,2,3,230,40,0,0,0,1
11770,0,0,2,3,1610,1610,3,6,0,240,90,0,0,0,1
11771,0,1,3,4,20,20,0,6,0,20,20,0,0,0,1
11772,0,1,3,4,1550,70,0,0,2,1510,70,1,2,1,1
11773,0,1,3,3,150,100,1,6,0,150,20,0,0,0,1
11774,0,1,2,4,4240,410,0,0,3,4050,170,0,0,0,1
11775,0,1,3,3,770,770,2,2,0,100,770,0,0,0,1
11776,1,0,2,4,60,60,2,6,0,0,0,1,2,1,0
11777,1,1,3,2,4260,170,0,0,3,4260,170,0,0,0,0
11778,0,1,3,3,1120,1120,3,6,0,290,1120,0,0,0,1
11779,1,0,2,4,2390,240,0,6,0,1820,240,0,0,0,1
11780,0,0,2,4,790,760,2,4,1,0,0,0,0,0,1
11781,0,1,3,2,140,0,0,6,0,140,0,1,5,1,1
11782,0,0,2,3,1790,80,0,0,6,1750,80,0,0,0,1
11783,0,0,2,3,1460,90,0,0,0,1460,60,0,0,0,1
11784,1,0,2,3,50,60,3,6,0,20,20,0,0,0,1
11785,0,1,2,3,950,130,0,0,6,910,60,1,6,1,0
11786,0,1,3,4,220,220,2,6,0,170,130,0,0,0,1
11787,1,1,2,4,2990,150,2,5,0,2990,120,0,0,0,1
11788,1,0,2,4,12870,520,0,3,3,12870,520,0,0,0,1
11789,0,1,2,2,100,90,1,6,0,70,30,0,0,0,1
11790,1,0,2,4,1050,150,2,6,0,980,150,0,0,0,1
11791,1,1,2,4,330,330,2,6,0,90,330,0,0,0,0
11792,1,0,2,2,30,30,1,6,0,0,0,1,1,1,1
11793,1,0,2,3,2430,90,0,0,0,2430,90,0,0,0,0
11794,1,0,2,4,10330,460,1,4,2,10120,460,0,0,0,1
11795,1,1,3,2,3650,150,0,0,3,3650,150,0,0,0,1
11796,0,1,3,2,1010,630,4,6,0,20,450,0,0,0,1
11797,0,0,3,3,9250,9250,3,5,0,80,30,0,0,0,1
11798,0,1,2,2,920,50,0,0,6,880,50,1,2,1,0
11799,0,0,3,3,2730,310,0,0,0,2730,150,0,0,0,1
11800,1,1,3,4,2870,2870,2,6,0,900,2870,0,0,0,1
11801,0,1,3,3,0,0,0,6,0,0,0,1,1,1,0
11802,0,0,3,4,80,80,1,6,0,10,10,0,0,0,0
11803,0,1,3,3,5200,260,0,0,3,5060,260,0,0,0,0
11804,0,0,3,3,370,310,0,6,0,370,310,0,0,0,1
11805,1,0,2,4,8450,340,0,0,0,8230,310,0,0,0,1
11806,1,0,2,2,360,370,3,0,0,140,240,0,0,0,1
11807,0,1,2,3,300,30,0,6,0,280,0,2,8,1,0
11808,0,1,2,4,2400,310,0,1,0,1560,310,0,0,0,1
11809,1,1,3,3,330,180,1,2,0,20,180,0,0,0,0
11810,1,0,2,3,630,210,0,0,5,630,0,1,3,1,0
11811,0,0,2,2,350,400,3,6,0,0,10,0,0,0,1
11812,0,0,1,3,570,40,0,0,5,510,40,0,0,0,1
11813,1,1,4,4,590,590,3,6,0,450,590,0,0,0,1
11814,1,0,2,3,1790,1010,1,2,1,1530,310,1,6,1,1
11815,1,0,2,4,0,0,0,6,0,0,0,0,0,0,1
11816,0,0,2,3,7870,280,0,0,3,7770,280,1,10,1,1
11817,0,1,2,3,1720,120,0,0,0,1440,90,0,0,0,1
11818,0,0,3,4,1560,60,0,0,2,1560,60,0,0,0,1
11819,0,0,2,2,3740,240,1,4,0,3740,170,1,2,1,0
11820,0,1,3,3,1710,1720,2,5,0,300,1720,0,0,0,0
11821,1,0,2,3,300,140,1,6,0,170,60,1,2,1,1
11822,1,0,2,4,3240,150,0,0,3,3190,60,2,5,1,1
11823,0,0,2,4,1270,1270,3,6,0,50,20,0,0,0,0
11824,0,0,2,4,300,300,2,6,0,120,10,0,0,0,1
11825,1,1,2,3,810,90,0,6,0,620,90,0,0,0,1
11826,1,1,2,2,30,0,0,6,0,30,0,1,16,1,0
11827,0,0,2,4,30,30,2,6,0,0,0,1,1,1,1
11828,0,1,2,3,1100,60,0,3,0,1100,50,0,0,0,1
11829,0,1,2,3,230,290,2,6,0,120,0,1,2,1,1
11830,1,1,3,4,0,10,1,6,0,0,0,1,1,1,1
11831,1,1,2,4,10590,160,0,5,0,10590,160,0,0,0,1
11832,0,1,2,2,1030,90,0,0,0,910,60,2,8,1,1
11833,1,0,1,4,840,150,0,0,4,570,150,1,5,1,1
11834,1,0,2,4,80,80,3,6,0,80,60,0,0,0,0
11835,0,1,2,4,750,760,2,6,0,90,0,1,2,1,1
11836,1,0,2,3,2240,2240,2,2,2,1540,0,1,3,1,1
11837,1,1,3,4,120,120,2,6,0,20,120,0,0,0,1
11838,1,0,2,3,1060,40,0,2,4,560,0,1,3,1,0
11839,1,0,2,4,2120,2350,3,4,0,40,0,1,2,1,1
11840,0,0,2,4,5400,250,0,0,0,5400,220,0,0,0,1
11841,0,1,3,2,50,80,3,6,0,0,50,1,1,1,0
11842,1,1,2,3,940,1090,3,3,3,0,0,2,6,1,1
11843,0,1,2,4,870,150,2,3,0,630,150,0,0,0,1
11844,1,1,3,3,610,40,0,2,4,610,0,1,3,1,0
11845,0,1,2,4,5620,240,0,0,6,5620,240,1,2,1,0
11846,1,0,4,3,4370,230,0,0,6,4370,150,0,0,0,1
11847,0,0,1,4,580,50,0,0,5,520,50,0,0,0,1
11848,0,1,2,4,0,0,0,6,0,0,0,0,0,0,0
11849,0,0,2,3,2790,200,0,0,6,2510,80,1,12,1,1
11850,0,1,2,3,20,30,4,6,0,10,20,0,0,0,1
11851,1,0,2,3,2440,80,0,0,2,2440,80,0,0,0,1
11852,1,1,2,3,1060,950,1,1,0,280,950,0,0,0,1
11853,1,0,2,4,2300,100,0,0,6,2090,90,0,0,0,1
11854,0,1,2,3,2590,230,0,0,4,2430,0,1,7,1,0
11855,0,0,2,3,190,150,1,6,0,150,50,0,0,0,1
11856,0,1,3,3,490,110,0,0,0,340,50,2,8,1,0
11857,1,1,4,3,80,0,0,6,0,80,0,1,12,1,0
11858,1,1,2,4,5260,220,0,0,2,5190,220,0,0,0,1
11859,0,1,1,3,920,60,0,0,6,830,60,0,0,0,1
11860,1,1,3,2,420,40,0,6,0,420,0,1,11,1,0
11861,1,1,2,3,530,90,0,1,0,450,90,1,2,1,1
11862,1,1,3,2,420,40,0,3,0,420,40,0,0,0,1
11863,0,0,2,3,1510,110,0,0,0,1470,80,2,4,1,0
11864,0,1,2,2,4080,140,0,2,0,4080,110,0,0,0,1
11865,0,1,2,3,2450,2450,1,6,0,490,400,1,2,1,1
11866,1,0,2,4,1900,150,0,0,0,1870,80,1,5,1,1
11867,1,0,2,3,1360,110,0,0,6,1240,50,2,7,1,0
11868,1,0,2,3,1540,60,0,0,2,1540,60,0,0,0,0
11869,1,1,2,4,0,0,0,6,0,0,0,1,1,1,1
11870,1,1,3,3,190,170,1,6,0,190,30,0,0,0,1
11871,0,0,1,1,870,90,0,6,0,830,40,0,0,0,1
11872,1,0,1,3,600,50,0,3,3,560,50,0,0,0,1
11873,1,0,3,2,80,0,0,6,0,80,0,1,30,1,1
11874,0,0,3,4,920,920,2,6,0,0,0,0,0,0,1
11875,0,0,3,1,300,230,1,6,0,300,40,0,0,0,1
11876,0,0,2,3,4720,180,0,0,0,4720,180,0,0,0,1
11877,1,0,3,3,320,40,0,0,0,240,40,1,2,1,0
11878,0,0,2,4,4190,180,0,0,0,3780,150,0,0,0,1
11879,0,0,3,4,950,80,0,0,0,840,50,1,7,1,1
11880,0,0,1,3,610,60,0,1,4,610,40,0,0,0,1
11881,0,1,3,2,360,80,0,1,0,290,80,1,2,1,1
11882,0,1,2,4,720,720,3,6,0,50,10,0,0,0,1
11883,0,1,3,3,2360,100,0,0,2,2330,100,0,0,0,1
11884,1,0,2,3,1500,70,0,0,2,1460,70,0,0,0,1
11885,1,0,2,2,1610,210,0,0,0,1450,210,1,2,1,1
11886,1,1,2,3,1560,60,0,0,6,1560,0,1,3,1,1
11887,1,0,2,4,1450,110,0,0,3,1380,50,0,0,0,1
11888,0,1,2,3,660,80,0,0,0,520,50,1,11,1,1
11889,0,1,2,3,1360,80,0,0,0,1220,50,0,0,0,1
11890,1,1,3,2,1350,100,0,0,5,1290,70,1,2,1,0
11891,0,1,4,3,40,60,3,6,0,0,20,1,1,1,0
11892,0,1,3,4,650,650,1,6,0,230,190,0,0,0,1
11893,0,0,3,3,1860,90,0,0,6,1850,80,0,0,0,1
11894,0,0,2,4,2540,2540,2,3,0,40,0,0,0,0,1
11895,1,0,3,4,1550,70,0,0,4,1440,60,0,0,0,1
11896,0,0,2,1,7420,50,1,5,0,7420,50,0,0,0,1
11897,0,1,3,3,100,230,1,6,0,100,60,0,0,0,1
11898,1,1,2,4,5970,3060,3,3,0,10,30,0,0,0,1
11899,1,0,2,3,0,0,0,6,0,0,0,1,1,1,1
11900,1,0,2,3,1300,610,0,0,0,650,190,0,0,0,1
11901,0,1,3,4,140,310,4,6,0,140,0,1,5,1,1
11902,1,1,3,4,160,160,2,6,0,0,160,2,3,1,1
11903,0,1,3,2,1810,130,0,0,3,1660,80,1,12,1,0
11904,1,1,3,2,620,60,0,0,6,540,60,1,2,1,0
11905,1,0,2,4,3900,150,0,1,0,3790,150,1,3,1,0
11906,0,1,3,3,1440,50,0,0,0,1440,40,0,0,0,1
11907,0,1,3,4,4340,460,0,0,2,4340,460,0,0,0,0
11908,0,1,2,3,700,60,2,3,0,700,40,1,2,1,1
11909,1,1,2,4,3590,150,0,0,2,3590,120,2,4,1,0
11910,0,1,3,4,6170,270,0,1,0,6030,270,0,0,0,1
11911,1,1,2,3,290,50,0,6,0,180,50,0,0,0,1
11912,0,1,3,3,40,40,1,6,0,20,20,0,0,0,1
11913,0,0,2,3,3150,150,0,0,0,3060,150,0,0,0,1
11914,0,1,2,3,110,1370,1,6,0,50,30,0,0,0,1
11915,0,1,2,3,3950,3660,1,2,0,1160,180,0,0,0,1
11916,0,1,2,3,150,0,0,6,0,150,0,0,0,0,1
11917,1,0,2,4,450,450,0,6,0,450,30,0,0,0,1
11918,0,1,3,2,140,140,2,6,0,90,140,0,0,0,1
11919,0,0,3,3,390,370,1,4,0,70,30,1,7,1,0
11920,1,0,2,4,870,90,0,0,0,650,40,1,2,1,0
11921,1,1,2,3,6910,310,0,0,0,6900,310,0,0,0,0
11922,1,1,3,4,1520,90,0,0,2,1520,60,0,0,0,1
11923,0,0,2,3,0,0,0,6,0,0,0,1,1,1,1
11924,1,1,3,2,2430,2440,1,2,0,1710,650,0,0,0,1
11925,1,0,2,4,2980,270,0,0,0,2510,270,1,9,1,1
11926,1,0,2,3,1870,1530,1,0,6,1600,0,1,3,1,1
11927,1,0,2,4,580,580,4,6,0,0,580,1,1,1,1
11928,1,0,2,4,270,160,1,6,0,160,150,0,0,0,1
11929,0,1,3,2,870,60,0,0,0,800,50,1,12,1,1
11930,1,1,3,2,530,500,1,2,0,330,30,0,0,0,1
11931,1,0,2,4,1230,150,0,0,0,780,150,0,0,0,1
11932,0,1,2,3,4110,210,0,0,0,4030,200,0,0,0,1
11933,0,0,2,4,480,480,1,6,0,20,0,2,6,1,1
11934,0,1,3,3,4230,190,0,0,0,4230,150,0,0,0,1
11935,1,1,3,3,1390,100,0,0,0,1210,60,1,11,1,1
11936,1,0,2,4,20,20,2,6,0,0,0,1,1,1,1
11937,1,0,2,3,930,890,0,1,4,910,890,0,0,0,1
11938,1,1,2,3,630,630,2,4,0,90,630,0,0,0,1
11939,0,0,1,2,520,90,0,1,0,490,90,1,2,1,1
11940,0,0,3,4,5520,2230,1,1,2,5520,310,0,0,0,1
11941,0,1,2,3,1560,90,0,0,0,1470,60,0,0,0,1
11942,1,1,2,3,140,140,0,6,0,140,140,0,0,0,0
11943,0,0,2,4,130,130,3,6,0,90,110,0,0,0,1
11944,1,1,3,4,680,680,2,6,0,380,200,0,0,0,1
11945,0,0,2,4,1080,560,1,6,0,1080,370,0,0,0,1
11946,0,0,2,3,880,390,0,6,0,880,150,0,0,0,1
11947,0,0,2,4,5570,200,0,0,0,5570,200,0,0,0,1
11948,1,0,2,4,1250,1250,3,6,0,90,1050,0,0,0,1
11949,0,0,2,3,930,960,3,6,0,190,960,1,1,1,1
11950,0,0,2,4,340,50,1,6,0,340,10,0,0,0,1
11951,1,1,3,2,3570,3680,1,0,1,2900,3680,0,0,0,1
11952,0,1,3,3,1560,110,0,0,2,1480,110,1,2,1,1
11953,0,0,2,3,1120,120,0,0,0,1110,60,0,0,0,1
11954,0,0,1,4,360,30,0,0,0,340,30,2,7,1,1
11955,1,1,2,2,6060,3360,0,0,6,5600,310,1,8,1,1
11956,1,0,2,3,1280,30,0,0,6,1280,0,1,20,1,0
11957,0,1,2,4,3910,310,0,0,0,3550,310,0,0,0,1
11958,0,0,3,3,3800,110,0,0,3,3800,0,1,4,1,0
11959,1,0,3,4,4760,170,0,0,0,4760,160,0,0,0,1
11960,0,0,2,4,240,30,0,0,0,190,0,2,5,1,1
11961,0,0,1,3,1000,70,0,0,0,890,50,0,0,0,1
11962,0,1,2,3,850,60,0,6,0,790,50,0,0,0,1
11963,0,1,2,3,1590,80,0,0,3,1590,70,0,0,0,1
11964,1,1,3,4,4620,270,0,0,0,4620,200,0,0,0,1
11965,0,0,1,3,2160,110,0,0,3,2110,90,2,4,1,0
11966,0,0,2,4,5190,270,0,0,0,4910,270,0,0,0,1
11967,1,1,3,4,2050,110,0,0,0,2020,70,0,0,0,1
11968,0,0,2,4,180,200,4,6,0,60,180,0,0,0,1
11969,0,0,2,3,150,150,2,6,0,0,0,1,1,1,1
11970,0,0,2,3,1260,100,0,5,0,1260,100,0,0,0,1
11971,0,0,2,3,470,50,0,6,0,320,40,0,0,0,1
11972,0,0,2,4,1410,150,0,0,5,1280,150,0,0,0,0
11973,0,0,2,3,3710,170,0,0,6,3530,170,0,0,0,1
11974,1,1,3,2,0,290,1,6,0,0,0,0,0,0,1
11975,1,1,3,3,10,10,0,6,0,10,10,0,0,0,1
11976,0,0,2,3,930,60,0,0,0,930,0,1,9,1,0
11977,1,1,2,3,450,40,0,6,0,400,40,1,9,1,1
11978,0,1,2,3,20,10,1,6,0,20,0,0,0,0,1
11979,1,1,3,3,230,230,4,6,0,20,70,0,0,0,1
11980,1,0,2,4,1140,150,0,0,0,1050,150,0,0,0,1
11981,0,0,2,3,2680,130,0,0,0,2680,130,0,0,0,1
11982,1,1,3,4,1110,90,0,6,0,1000,50,1,11,1,1
11983,0,0,2,4,8670,280,0,0,0,8670,270,0,0,0,1
11984,1,1,3,3,900,350,0,2,4,880,350,0,0,0,0
11985,0,0,1,3,140,40,0,3,0,60,40,0,0,0,0
11986,0,0,1,3,250,200,1,6,0,60,10,0,0,0,1
11987,0,1,2,4,2350,60,0,0,3,2350,0,1,13,1,1
11988,1,0,2,4,40,40,1,6,0,40,0,1,5,1,0
11989,1,0,3,2,910,70,0,0,6,770,50,1,4,1,1
11990,1,0,2,4,1260,180,0,0,0,1120,0,1,7,1,1
11991,1,1,2,3,80,80,3,6,0,40,0,0,0,0,1
11992,1,1,2,3,0,0,0,6,0,0,0,1,1,1,0
11993,0,1,2,3,40,40,2,6,0,10,30,1,2,1,1
11994,0,0,2,3,930,60,0,6,0,920,60,0,0,0,1
11995,1,1,2,3,1840,130,0,0,0,1640,130,1,12,1,0
11996,1,0,3,4,1470,100,0,0,6,1350,0,1,11,1,1
11997,0,1,3,2,4030,210,0,0,6,4020,210,0,0,0,1
11998,0,0,2,2,1540,80,0,0,0,1540,70,0,0,0,1
11999,0,0,2,4,1920,310,0,0,0,1630,110,0,0,0,1
12000,0,0,2,3,1420,310,0,6,0,1030,310,1,2,1,1
12001,0,1,3,3,370,370,2,6,0,0,370,0,0,0,1
12002,0,1,3,2,70,80,3,6,0,0,70,1,1,1,0
12003,0,1,1,3,580,580,1,2,1,440,30,0,0,0,1
12004,1,0,2,3,780,740,3,6,0,780,60,0,0,0,0
12005,1,0,1,3,1510,50,0,0,2,1510,50,0,0,0,1
12006,1,1,3,4,2960,120,0,0,0,2830,120,0,0,0,1
12007,1,0,2,4,620,620,2,5,0,50,620,0,0,0,0
12008,0,0,2,4,590,400,1,6,0,510,80,0,0,0,1
12009,1,1,3,2,1540,110,0,0,6,1400,60,1,12,1,0
12010,0,0,2,3,1900,610,0,0,0,1900,610,0,0,0,1
12011,0,1,2,4,2730,110,0,1,0,2730,110,0,0,0,1
12012,1,0,2,4,430,620,4,6,0,10,70,0,0,0,1
12013,0,0,3,3,1540,90,0,0,6,1370,60,0,0,0,1
12014,0,1,3,4,1150,1150,3,6,0,70,1150,0,0,0,1
12015,0,0,3,3,1140,980,1,2,0,610,60,0,0,0,1
12016,1,1,2,3,280,210,2,6,0,280,210,0,0,0,1
12017,0,1,2,3,2060,80,0,0,6,2060,70,0,0,0,1
12018,0,0,2,4,410,410,3,6,0,170,130,0,0,0,1
12019,1,0,3,3,1520,140,0,0,2,1490,80,0,0,0,1
12020,0,0,1,3,420,210,3,6,0,420,130,0,0,0,1
12021,1,1,2,3,2120,200,0,0,0,1770,90,0,0,0,0
12022,0,0,2,4,350,350,3,6,0,100,150,0,0,0,1
12023,1,0,2,4,3070,3070,3,4,0,80,50,0,0,0,1
12024,0,1,3,2,10,20,1,6,0,10,0,1,20,1,0
12025,0,1,2,3,1830,150,0,0,0,1700,0,2,5,1,1
12026,0,1,3,4,20,20,3,6,0,0,0,1,1,1,1
12027,1,0,2,4,540,540,3,5,0,60,540,0,0,0,0
12028,1,0,2,3,4520,240,0,0,3,4520,240,1,2,1,1
12029,1,0,2,3,580,50,0,0,6,550,0,1,15,1,0
12030,0,1,3,3,4310,450,0,1,0,4190,0,1,3,1,0
12031,1,0,2,4,5210,240,0,0,3,5210,180,0,0,0,1
12032,0,0,1,4,580,370,1,1,0,150,370,0,0,0,1
12033,0,1,3,3,5640,270,1,5,1,5640,0,0,0,0,1
12034,1,1,2,3,860,110,0,0,0,650,110,1,8,1,0
12035,1,0,2,4,40,20,1,6,0,40,10,0,0,0,1
12036,0,1,2,4,2100,1830,1,4,0,1090,310,0,0,0,1
12037,1,1,3,4,270,270,3,6,0,130,180,0,0,0,1
12038,0,0,2,4,280,0,5,6,0,280,0,1,2,1,0
12039,1,1,2,3,780,150,0,0,1,570,0,1,18,1,1
12040,1,1,3,4,240,230,2,6,0,240,110,0,0,0,1
12041,1,0,3,3,300,310,2,2,4,20,310,0,0,0,1
12042,1,0,2,3,960,810,3,6,0,60,260,0,0,0,1
12043,0,1,2,3,1420,50,0,0,0,1420,50,0,0,0,1
12044,1,1,3,3,790,60,0,0,0,580,50,0,0,0,0
12045,0,1,3,2,50,40,2,6,0,50,30,0,0,0,1
12046,0,0,2,4,110,110,4,6,0,20,30,0,0,0,1
12047,1,1,3,2,320,40,0,2,3,220,40,0,0,0,1
12048,1,0,1,3,5570,280,0,0,3,5570,270,0,0,0,1
12049,0,1,2,3,6270,440,0,0,0,5700,240,1,13,1,0
12050,0,0,2,3,1560,120,0,0,3,1500,120,1,2,1,1
12051,1,1,3,4,4670,780,0,1,0,3870,210,0,0,0,1
12052,0,1,3,3,850,60,0,0,0,850,50,0,0,0,1
12053,1,0,2,4,4630,610,0,0,3,4500,610,0,0,0,1
12054,0,0,2,4,1350,170,1,5,0,1350,50,0,0,0,1
12055,1,0,2,4,930,800,2,0,3,820,0,1,5,1,0
12056,0,0,3,2,2220,130,0,0,3,2220,130,0,0,0,0
12057,1,0,2,3,2440,90,0,0,6,2430,0,1,5,1,0
12058,0,1,3,3,710,40,0,0,0,580,40,0,0,0,1
12059,0,1,2,3,7740,1560,0,0,0,6940,1560,0,0,0,1
12060,0,1,2,3,2190,1540,2,6,0,300,760,0,0,0,1
12061,0,0,2,4,710,60,0,6,0,680,60,0,0,0,1
12062,0,0,2,4,1050,670,2,6,0,300,90,0,0,0,1
12063,1,1,2,3,850,160,0,0,2,600,50,1,6,1,1
12064,0,1,2,3,20,30,1,6,0,10,0,0,0,0,1
12065,0,0,2,4,2030,80,0,0,1,2030,80,0,0,0,1
12066,1,1,2,3,1670,110,0,4,0,1670,110,1,2,1,1
12067,1,1,2,3,3220,210,0,0,2,3080,210,1,2,1,0
12068,0,1,2,3,590,60,0,0,6,540,50,2,4,1,0
12069,1,1,3,4,4160,150,0,0,1,4160,150,1,2,1,0
12070,1,0,2,4,1180,80,0,0,0,1150,0,1,15,1,1
12071,0,0,1,3,370,320,1,3,0,370,30,0,0,0,0
12072,0,0,2,3,5980,620,0,0,6,5220,240,0,0,0,0
12073,0,1,3,3,8420,620,0,0,4,8280,300,1,2,1,1
12074,0,1,3,2,870,870,2,6,0,310,520,0,0,0,1
12075,0,0,2,3,7380,410,0,0,6,7380,230,0,0,0,1
12076,0,0,2,4,1470,310,0,6,0,1290,90,0,0,0,0
12077,1,1,2,4,3390,920,0,0,0,3230,160,0,0,0,1
12078,0,1,2,3,1550,110,0,0,6,1410,50,0,0,0,1
12079,0,1,2,4,340,340,3,6,0,30,100,0,0,0,1
12080,1,0,2,4,800,270,0,3,0,630,200,0,0,0,1
12081,1,0,2,2,9590,3590,0,0,1,5870,170,0,0,0,1
12082,0,0,2,2,60,60,2,6,0,60,50,0,0,0,0
12083,0,1,2,3,2860,2010,1,5,0,2860,2010,0,0,0,1
12084,0,1,3,3,0,0,0,6,0,0,0,0,0,0,1
12085,0,0,2,4,30,20,1,6,0,30,20,1,2,1,1
12086,1,0,2,4,1950,310,0,1,0,870,310,0,0,0,1
12087,1,0,2,4,580,130,3,6,0,490,120,1,2,1,1
12088,0,0,2,3,110,110,2,6,0,60,0,1,2,1,0
12089,0,0,2,4,4330,190,0,0,4,4330,190,0,0,0,1
12090,0,1,2,3,0,0,0,6,0,0,0,0,0,0,1
12091,1,1,3,2,890,60,0,0,0,890,60,0,0,0,1
12092,0,1,2,3,50,50,1,6,0,40,40,0,0,0,1
12093,0,0,1,3,1230,100,0,0,0,1150,60,1,20,1,1
12094,0,1,3,4,1340,1340,3,6,0,600,1060,0,0,0,1
12095,0,1,2,3,600,40,0,2,0,590,0,1,3,1,1
12096,1,1,3,3,840,80,0,0,0,830,50,1,2,1,1
12097,0,1,2,3,0,0,0,6,0,0,0,1,1,1,1
12098,0,1,2,3,200,60,0,6,0,130,60,0,0,0,1
12099,0,0,2,2,10,10,0,6,0,10,10,0,0,0,1
12100,1,1,2,2,540,540,2,6,0,160,120,0,0,0,1
12101,0,0,2,3,3410,310,0,0,3,3360,180,1,2,1,0
12102,1,0,2,3,720,60,0,0,0,720,60,0,0,0,1
12103,1,1,3,4,80,60,3,6,0,80,0,0,0,0,1
12104,0,0,2,4,460,730,5,6,0,410,730,0,0,0,1
12105,0,0,2,4,1360,80,0,6,0,1360,60,0,0,0,1
12106,1,0,2,3,0,50,6,6,0,0,10,0,0,0,1
12107,0,0,1,3,1080,90,0,0,6,1020,50,1,6,1,0
12108,0,0,2,3,2810,310,0,1,3,1270,150,0,0,0,1
12109,1,0,2,3,2380,4640,4,5,0,530,380,0,0,0,1
12110,1,1,2,2,1110,180,0,1,0,1110,160,0,0,0,1
12111,1,1,3,2,320,60,0,0,0,230,60,1,8,1,0
12112,0,1,2,3,170,180,4,6,0,60,0,0,0,0,1
12113,1,1,2,3,390,80,0,6,0,300,0,1,14,1,1
12114,1,1,2,4,1510,80,0,0,3,1490,70,2,4,1,0
